Session,Date,O_RTH,H_RTH,L_RTH,C_RTH,HOD_Time,LOD_Time,Extreme_First,PUV_Points,PDV_Points,PUV_Percent,PDV_Percent,RTH_Range_Points,Calendar_Days_Since_Previous_Complete,ATR_Sequence_Reset,Previous_Complete_RTH_Close,TR_RTH,ATR14_Previous,ATR14_End,PUV_ATR,PDV_ATR,RTH_Volume,Bar_Count,Duplicate_Bars
2861,2024-02-14,5597.5,5620.5,5573,5615.5,16:00:00,12:07:00,LOD_FIRST,23,24.5,0.41089772,0.4376954,47.5,1,0,5572,48.5,44.39162636,44.68508162,0.51811573,0.55190589,1239256,390,0
2862,2024-02-15,5619.25,5648.75,5614,5647,14:57:00,11:10:00,LOD_FIRST,29.5,5.25,0.52498109,0.09342884,34.75,1,0,5615.5,34.75,44.68508162,43.97543293,0.66017559,0.11748888,1022850,390,0
2863,2024-02-16,5643.25,5654.75,5613,5620.75,14:11:00,10:01:00,LOD_FIRST,11.5,30.25,0.20378328,0.53603863,41.75,1,0,5647,41.75,43.97543293,43.81647344,0.26150965,0.68788407,1137132,390,0
2864,2024-02-20,5602,5609.5,5568.5,5592.75,09:33:00,12:40:00,HOD_FIRST,7.5,33.5,0.13388076,0.59800071,41,4,0,5620.75,52.25,43.81647344,44.41886819,0.1711685,0.76455263,1161252,390,0
2865,2024-02-21,5578.25,5598.5,5559.25,5596,16:00:00,15:22:00,LOD_FIRST,20.25,19,0.36301708,0.34060861,39.25,1,0,5592.75,39.25,44.41886819,44.04966332,0.45588735,0.42774615,1110562,390,0
2866,2024-02-22,5662.5,5708,5652.5,5697.75,14:27:00,09:36:00,LOD_FIRST,45.5,10,0.80353201,0.17660044,55.5,1,0,5596,112,44.04966332,48.9032588,1.03292503,0.22701649,1264064,390,0
2867,2024-02-23,5714.5,5723.75,5692.75,5700,09:49:00,11:14:00,HOD_FIRST,9.25,21.75,0.16186893,0.38061073,31,1,0,5697.75,31,48.9032588,47.6244546,0.18914895,0.44475564,1034710,390,0
2868,2024-02-26,5704,5708.25,5679,5680.25,09:36:00,16:00:00,HOD_FIRST,4.25,25,0.07450912,0.43828892,29.25,3,0,5700,29.25,47.6244546,46.31199355,0.08923987,0.52494039,838660,390,0
2869,2024-02-27,5686.75,5692,5667.25,5688.75,15:59:00,13:01:00,LOD_FIRST,5.25,19.5,0.09231987,0.34290236,24.75,1,0,5680.25,24.75,46.31199355,44.77185116,0.11336156,0.42105724,783504,390,0
2870,2024-02-28,5672.5,5688,5668.75,5681.75,11:06:00,09:54:00,LOD_FIRST,15.5,3.75,0.27324813,0.06610842,19.25,1,0,5688.75,20,44.77185116,43.00243322,0.34619967,0.08375798,879766,390,0
2871,2024-02-29,5698.25,5714.75,5670.25,5697,15:58:00,11:41:00,LOD_FIRST,16.5,28,0.28956259,0.49137893,44.5,1,0,5681.75,44.5,43.00243322,43.10940227,0.38369922,0.65112595,1256033,390,0
2872,2024-03-01,5706,5749.5,5701.5,5745.25,14:31:00,09:56:00,LOD_FIRST,43.5,4.5,0.76235542,0.07886435,48,1,0,5697,52.5,43.10940227,43.78015925,1.00906062,0.10438558,1195244,390,0
2873,2024-03-04,5736,5758,5735.5,5738,15:17:00,09:40:00,LOD_FIRST,22,0.5,0.38354254,0.00871688,22.5,3,0,5745.25,22.5,43.78015925,42.26014788,0.50251073,0.0114207,923449,390,0
2874,2024-03-05,5716.75,5721.75,5663.25,5686,10:04:00,15:24:00,HOD_FIRST,5,53.5,0.08746228,0.93584642,58.5,1,0,5738,74.75,42.26014788,44.5808516,0.11831478,1.26596812,1480127,390,0
2875,2024-03-06,5719.5,5734.75,5698,5712.25,12:32:00,10:08:00,LOD_FIRST,15.25,21.5,0.2666317,0.37590698,36.75,1,0,5686,48.75,44.5808516,44.87864792,0.34207512,0.48226984,1568125,390,0
2876,2024-03-07,5743.25,5770.75,5733.5,5760,13:58:00,09:47:00,LOD_FIRST,27.5,9.75,0.47882297,0.16976451,37.25,1,0,5712.25,58.5,44.87864792,45.85160164,0.61276356,0.21725253,1224010,390,0
2877,2024-03-08,5765.25,5793.25,5722,5728.5,10:08:00,13:42:00,HOD_FIRST,28,43.25,0.48566844,0.75018429,71.25,1,0,5760,71.25,45.85160164,47.66577295,0.61066569,0.9432604,1664577,390,0
2878,2024-03-11,5714.5,5729.25,5695,5723,14:51:00,10:14:00,LOD_FIRST,14.75,19.5,0.25811532,0.3412372,34.25,3,0,5728.5,34.25,47.66577295,46.70750345,0.30944636,0.40909858,509029,390,0
2879,2024-03-12,5744,5784.25,5717.5,5779,15:56:00,09:47:00,LOD_FIRST,40.25,26.5,0.7007312,0.46135097,66.75,1,0,5723,66.75,46.70750345,48.13911035,0.86174591,0.56736066,1252168,390,0
2880,2024-03-13,5780.75,5783.5,5755,5770.5,13:31:00,15:30:00,HOD_FIRST,2.75,25.75,0.04757168,0.44544393,28.5,1,0,5779,28.5,48.13911035,46.73631675,0.05712611,0.5349081,1084881,390,0
2881,2024-03-14,5777.5,5779,5725.5,5757.75,09:38:00,15:37:00,HOD_FIRST,1.5,52,0.02596279,0.90004327,53.5,1,0,5770.5,53.5,46.73631675,47.21943698,0.03209496,1.11262512,1639855,390,0
2882,2024-03-15,5723.5,5739.25,5705.25,5720.25,10:50:00,12:56:00,HOD_FIRST,15.75,18.25,0.27518127,0.31886084,34,1,0,5757.75,52.5,47.21943698,47.59662006,0.33354908,0.38649338,1383475,390,0
2883,2024-03-18,5763,5777.75,5747.75,5752.75,10:27:00,15:59:00,HOD_FIRST,14.75,15.25,0.25594309,0.26461912,30,3,0,5720.25,57.5,47.59662006,48.30400434,0.30989595,0.3204009,1061002,390,0
2884,2024-03-19,5743.25,5782.25,5732.75,5780,15:57:00,09:41:00,LOD_FIRST,39,10.5,0.67905802,0.18282331,49.5,1,0,5752.75,49.5,48.30400434,48.3894326,0.80738648,0.21737328,1027910,390,0
2885,2024-03-20,5778.5,5827,5770.5,5825.25,15:33:00,13:42:00,LOD_FIRST,48.5,8,0.83931816,0.13844423,56.5,1,0,5780,56.5,48.3894326,48.96875884,1.00228495,0.16532535,1112805,390,0
2886,2024-03-21,5852.5,5860.25,5837.5,5840.25,12:31:00,16:00:00,HOD_FIRST,7.75,15,0.13242204,0.25630073,22.75,1,0,5825.25,35,48.96875884,47.97099035,0.15826417,0.30631775,992635,390,0
2887,2024-03-22,5838.75,5843.5,5826.5,5829.5,13:57:00,12:37:00,LOD_FIRST,4.75,12.25,0.08135303,0.20980518,17,1,0,5840.25,17,47.97099035,45.75877676,0.09901818,0.25536267,809152,390,0
2888,2024-03-25,5814.25,5826.25,5811.75,5814.5,14:41:00,09:46:00,LOD_FIRST,12,2.5,0.20638947,0.04299781,14.5,3,0,5829.5,17.75,45.75877676,43.75814985,0.26224477,0.05463433,650100,390,0
2889,2024-03-26,5827.5,5832,5800.5,5803.5,10:19:00,15:58:00,HOD_FIRST,4.5,27,0.07722008,0.46332046,31.5,1,0,5814.5,31.5,43.75814985,42.88256771,0.10283799,0.61702792,810058,390,0
2890,2024-03-27,5830.5,5848,5808.25,5847.75,16:00:00,11:31:00,LOD_FIRST,17.5,22.25,0.30014579,0.38161393,39.75,1,0,5803.5,44.5,42.88256771,42.99809859,0.40809123,0.51885886,1119022,390,0
2891,2024-03-28,5847,5858.5,5840.75,5842.75,15:31:00,16:00:00,HOD_FIRST,11.5,6.25,0.19668206,0.10689242,17.75,1,0,5847.75,17.75,42.99809859,41.19466298,0.26745369,0.14535526,876242,390,0
2892,2024-04-01,5849.25,5854.75,5819.75,5831.5,09:46:00,12:01:00,HOD_FIRST,5.5,29.5,0.09402915,0.50433816,35,4,0,5842.75,35,41.19466298,40.75218705,0.13351244,0.71611218,864755,390,0
2893,2024-04-02,5790.75,5799.25,5772.5,5798.5,16:00:00,10:13:00,LOD_FIRST,8.5,18.25,0.14678582,0.31515779,26.75,1,0,5831.5,59,40.75218705,42.05560226,0.20857776,0.44782873,1043422,390,0
2894,2024-04-03,5785.25,5818.25,5784.5,5802.75,11:23:00,09:31:00,LOD_FIRST,33,0.75,0.57041614,0.012964,33.75,1,0,5798.5,33.75,42.05560226,41.46234496,0.78467548,0.01783353,1069876,390,0
2895,2024-04-04,5842.75,5846,5731.75,5735,12:10:00,15:42:00,HOD_FIRST,3.25,111,0.05562449,1.89979034,114.25,1,0,5802.75,114.25,41.46234496,46.66146317,0.07838438,2.67712789,1546707,390,0
2896,2024-04-05,5748.5,5810,5744.25,5788.75,13:00:00,09:31:00,LOD_FIRST,61.5,4.25,1.06984431,0.07393233,65.75,1,0,5735,75,46.66146317,48.68564438,1.3180041,0.09108158,1415683,390,0
2897,2024-04-08,5796,5806.25,5782.75,5791.75,10:51:00,12:24:00,HOD_FIRST,10.25,13.25,0.1768461,0.22860594,23.5,3,0,5788.75,23.5,48.68564438,46.88666978,0.21053434,0.27215415,844792,390,0
2898,2024-04-09,5809.25,5811.75,5745.75,5797.5,09:33:00,10:54:00,HOD_FIRST,2.5,63.5,0.04303482,1.09308431,66,1,0,5791.75,66,46.88666978,48.25190765,0.05332006,1.3543295,1299045,390,0
2899,2024-04-10,5737.25,5764,5722.5,5742.75,10:39:00,13:09:00,HOD_FIRST,26.75,14.75,0.46625125,0.25709181,41.5,1,0,5797.5,75,48.25190765,50.16248568,0.55438223,0.3056874,1764388,390,0
2900,2024-04-11,5756.25,5795,5719.25,5780,14:37:00,10:18:00,LOD_FIRST,38.75,37,0.67318132,0.64277959,75.75,1,0,5742.75,75.75,50.16248568,51.99016527,0.77248963,0.737603,1293791,390,0
2901,2024-04-12,5741.75,5756.25,5687.5,5705.25,09:47:00,15:18:00,HOD_FIRST,14.5,54.25,0.25253625,0.94483389,68.75,1,0,5780,92.5,51.99016527,54.88372489,0.2788989,1.04346658,1526603,390,0
2902,2024-04-15,5748.75,5750.5,5631.5,5640.75,09:31:00,15:20:00,HOD_FIRST,1.75,117.25,0.0304414,2.03957382,119,3,0,5705.25,119,54.88372489,59.46345883,0.03188559,2.13633459,1696024,390,0
2903,2024-04-16,5644.5,5660.75,5616.25,5629.5,14:13:00,13:33:00,LOD_FIRST,16.25,28.25,0.28789087,0.5004872,44.5,1,0,5640.75,44.5,59.46345883,58.39464034,0.27327707,0.47508168,1596537,390,0
2904,2024-04-17,5655,5656.5,5584.5,5598.25,09:48:00,12:47:00,HOD_FIRST,1.5,70.5,0.0265252,1.24668435,72,1,0,5629.5,72,58.39464034,59.36645175,0.02568729,1.20730258,1538335,390,0
2905,2024-04-18,5611.25,5632.75,5576,5585.75,11:23:00,14:35:00,HOD_FIRST,21.5,35.25,0.38315883,0.62820227,56.75,1,0,5598.25,56.75,59.36645175,59.17956234,0.3621574,0.5937697,1345069,390,0
2906,2024-04-19,5584.75,5595.5,5528.75,5540.75,09:47:00,15:47:00,HOD_FIRST,10.75,56,0.19248847,1.00273065,66.75,1,0,5585.75,66.75,59.17956234,59.72030788,0.18165055,0.94627263,1594995,390,0
2907,2024-04-22,5567.75,5614.25,5543.5,5586,14:37:00,11:16:00,LOD_FIRST,46.5,24.25,0.83516681,0.43554398,70.75,3,0,5540.75,73.5,59.72030788,60.70457161,0.77862961,0.40605953,1231152,390,0
2908,2024-04-23,5607,5650.25,5601.25,5645.25,13:57:00,09:35:00,LOD_FIRST,43.25,5.75,0.77135723,0.10255038,49,1,0,5586,64.25,60.70457161,60.95781649,0.71246693,0.09472104,1046119,390,0
2909,2024-04-24,5654.25,5662.25,5619.5,5642.75,09:52:00,12:47:00,HOD_FIRST,8,34.75,0.14148649,0.61458195,42.75,1,0,5645.25,42.75,60.95781649,59.65725817,0.1312383,0.57006635,1137113,390,0
2910,2024-04-25,5577,5628.25,5559.75,5620.25,15:22:00,10:04:00,LOD_FIRST,51.25,17.25,0.91895284,0.30930608,68.5,1,0,5642.75,83,59.65725817,61.32459687,0.85907401,0.28915174,1368262,390,0
2911,2024-04-26,5648.5,5684,5642,5667,13:35:00,09:33:00,LOD_FIRST,35.5,6.5,0.62848544,0.1150748,42,1,0,5620.25,63.75,61.32459687,61.49783995,0.57888681,0.10599336,1058528,390,0
2912,2024-04-29,5684.75,5691.75,5656.25,5684.75,09:34:00,15:08:00,HOD_FIRST,7,28.5,0.12313646,0.50134131,35.5,3,0,5667,35.5,61.49783995,59.64085139,0.11382514,0.46343091,924321,390,0
2913,2024-04-30,5668.5,5678.75,5602.5,5602.5,09:46:00,16:00:00,HOD_FIRST,10.25,66,0.18082385,1.16432919,76.25,1,0,5684.75,82.25,59.64085139,61.25579057,0.17186207,1.10662404,1219834,390,0
2914,2024-05-01,5595.5,5664.25,5579.75,5583.5,15:03:00,12:02:00,LOD_FIRST,68.75,15.75,1.22866589,0.28147619,84.5,1,0,5602.5,84.5,61.25579057,62.91609125,1.12234287,0.25711855,1623879,390,0
2915,2024-05-02,5620.75,5638.25,5573.75,5629.25,15:11:00,10:10:00,LOD_FIRST,17.5,47,0.31134635,0.83618734,64.5,1,0,5583.5,64.5,62.91609125,63.02922758,0.27814824,0.7470267,1214638,390,0
2916,2024-05-03,5690.75,5704.25,5664.25,5691.75,10:01:00,11:11:00,HOD_FIRST,13.5,26.5,0.23722708,0.46566797,40,1,0,5629.25,75,63.02922758,63.88428276,0.21418635,0.42043987,1214822,390,0
2917,2024-05-06,5716,5745,5711.5,5744.5,16:00:00,09:33:00,LOD_FIRST,29,4.5,0.5073478,0.07872638,33.5,3,0,5691.75,53.25,63.88428276,63.12469113,0.45394577,0.07043986,766167,390,0
2918,2024-05-07,5753.75,5764.25,5743,5749.75,13:33:00,14:33:00,HOD_FIRST,10.5,10.75,0.18248968,0.18683467,21.25,1,0,5744.5,21.25,63.12469113,60.13364177,0.16633745,0.17029786,878686,390,0
2919,2024-05-08,5729.75,5754.75,5728.75,5749.25,10:50:00,09:31:00,LOD_FIRST,25,1,0.43631921,0.01745277,26,1,0,5749.75,26,60.13364177,57.6955245,0.41574066,0.01662963,765567,390,0
2920,2024-05-09,5748.75,5777.5,5741.75,5776.75,15:53:00,09:43:00,LOD_FIRST,28.75,7,0.50010872,0.1217656,35.75,1,0,5749.25,35.75,57.6955245,56.12798703,0.49830555,0.12132657,855771,390,0
2921,2024-05-10,5793,5801.5,5770.25,5782.75,09:50:00,11:45:00,HOD_FIRST,8.5,22.75,0.14672881,0.39271535,31.25,1,0,5776.75,31.25,56.12798703,54.35098796,0.1514396,0.40532364,870822,390,0
2922,2024-05-13,5799.5,5800.75,5770.75,5783.25,09:31:00,13:11:00,HOD_FIRST,1.25,28.75,0.02155358,0.49573239,30,3,0,5782.75,30,54.35098796,52.61163168,0.02299866,0.52896923,734045,390,0
2923,2024-05-14,5784.25,5811.75,5778.75,5806,15:56:00,13:16:00,LOD_FIRST,27.5,5.5,0.47542897,0.09508579,33,1,0,5783.25,33,52.61163168,51.21080084,0.5226981,0.10453962,933831,390,0
2924,2024-05-15,5831,5874.75,5824.25,5871,15:59:00,09:52:00,LOD_FIRST,43.75,6.75,0.75030012,0.11576059,50.5,1,0,5806,68.75,51.21080084,52.46360078,0.85431197,0.13180813,1026965,390,0
2925,2024-05-16,5869.75,5886.5,5856.25,5857.5,11:02:00,16:00:00,HOD_FIRST,16.75,13.5,0.28536139,0.22999276,30.25,1,0,5871,30.25,52.46360078,50.87691501,0.31926897,0.25732126,950418,390,0
2926,2024-05-17,5858.25,5866.25,5843.25,5865.25,16:00:00,14:24:00,LOD_FIRST,8,15,0.13655955,0.25604916,23,1,0,5857.5,23,50.87691501,48.8857068,0.15724224,0.2948292,805460,390,0
2927,2024-05-20,5865.5,5885.75,5861.25,5870.75,11:34:00,14:09:00,HOD_FIRST,20.25,4.25,0.34523911,0.07245759,24.5,3,0,5865.25,24.5,48.8857068,47.1438706,0.41423151,0.08693748,815837,390,0
2928,2024-05-21,5862,5885,5860,5883.5,15:36:00,09:32:00,LOD_FIRST,23,2,0.39235756,0.03411805,25,1,0,5870.75,25,47.1438706,45.56216555,0.4878683,0.04242333,769535,390,0
2929,2024-05-22,5875.5,5882.5,5844.25,5866.75,11:08:00,14:43:00,HOD_FIRST,7,31.25,0.1191388,0.53186963,38.25,1,0,5883.5,39.25,45.56216555,45.11129659,0.15363624,0.68587609,968629,390,0
2930,2024-05-23,5895,5895.75,5811,5823.75,09:31:00,15:13:00,HOD_FIRST,0.75,84,0.01272265,1.42493639,84.75,1,0,5866.75,84.75,45.11129659,47.94263254,0.01662555,1.86206131,1670103,390,0
2931,2024-05-24,5842,5866.75,5832.25,5859.25,11:16:00,09:55:00,LOD_FIRST,24.75,9.75,0.42365628,0.1668949,34.5,1,0,5823.75,43,47.94263254,47.58958736,0.51624199,0.20336806,970792,390,0
2932,2024-05-28,5866,5868.75,5834.25,5863,09:33:00,14:40:00,HOD_FIRST,2.75,31.75,0.04688033,0.54125469,34.5,4,0,5859.25,34.5,47.58958736,46.65461684,0.05778575,0.66716275,1025598,390,0
2933,2024-05-29,5819.5,5835.75,5816.25,5825,10:39:00,09:46:00,LOD_FIRST,16.25,3.25,0.27923361,0.05584672,19.5,1,0,5863,46.75,46.65461684,46.66142992,0.34830422,0.06966084,1074193,390,0
2934,2024-05-30,5807.25,5814.5,5775.75,5789,13:43:00,15:50:00,HOD_FIRST,7.25,31.5,0.12484395,0.54242542,38.75,1,0,5825,49.25,46.66142992,46.84632778,0.15537458,0.67507575,1102469,390,0
2935,2024-05-31,5795.25,5837,5743,5834.25,16:00:00,12:24:00,LOD_FIRST,41.75,52.25,0.72041758,0.90160045,94,1,0,5789,94,46.84632778,50.21444723,0.8912118,1.1153489,1823582,390,0
2936,2024-06-03,5849.75,5850.75,5784.25,5837,09:31:00,13:12:00,HOD_FIRST,1,65.5,0.01709475,1.11970597,66.5,3,0,5834.25,66.5,50.21444723,51.377701,0.01991459,1.30440548,1429884,390,0
2937,2024-06-04,5822.75,5849.75,5807,5841.5,14:49:00,12:03:00,LOD_FIRST,27,15.75,0.46369842,0.27049075,42.75,1,0,5837,42.75,51.377701,50.76143664,0.52551982,0.30655323,1333415,390,0
2938,2024-06-05,5865,5904.5,5844,5904,16:00:00,10:01:00,LOD_FIRST,39.5,21,0.67348679,0.35805627,60.5,1,0,5841.5,63,50.76143664,51.63561974,0.77814977,0.41369988,1070627,390,0
2939,2024-06-06,5906.75,5910.75,5882.75,5902.75,09:45:00,14:11:00,HOD_FIRST,4,24,0.06771913,0.40631481,28,1,0,5904,28,51.63561974,49.94736118,0.0774659,0.46479543,976802,390,0
2940,2024-06-07,5890,5923,5878.5,5893.5,13:25:00,09:35:00,LOD_FIRST,33,11.5,0.56027165,0.19524618,44.5,1,0,5902.75,44.5,49.94736118,49.55826396,0.66069556,0.23024239,1172089,390,0
2941,2024-06-10,5884.75,5913.25,5878.5,5910.25,15:16:00,09:47:00,LOD_FIRST,28.5,6.25,0.48430265,0.10620672,34.75,3,0,5893.5,34.75,49.55826396,48.50053082,0.57508068,0.12611418,919738,390,0
2942,2024-06-11,5893,5922.75,5872,5921.5,16:00:00,09:49:00,LOD_FIRST,29.75,21,0.50483625,0.356355,50.75,1,0,5910.25,50.75,48.50053082,48.66120719,0.61339535,0.43298495,1125068,390,0
2943,2024-06-12,5967.5,5992,5953.75,5964.25,15:22:00,15:43:00,HOD_FIRST,24.5,13.75,0.41055718,0.23041475,38.25,1,0,5921.5,70.5,48.66120719,50.22112096,0.50348114,0.28256595,1397953,390,0
2944,2024-06-13,5981.75,5983.25,5946,5974,16:00:00,12:31:00,LOD_FIRST,1.5,35.75,0.02507627,0.59765119,37.25,1,0,5964.25,37.25,50.22112096,49.29461232,0.02986791,0.71185189,1042364,390,0
2945,2024-06-14,5956.5,5976,5946,5974.75,16:00:00,10:39:00,LOD_FIRST,19.5,10.5,0.32737346,0.17627802,30,1,0,5974,30,49.29461232,47.91642573,0.39558076,0.21300502,779548,390,0
2946,2024-06-17,5967.25,6031.5,5962.25,6017.25,14:12:00,09:50:00,LOD_FIRST,64.25,5,1.07671038,0.08379069,69.25,3,0,5974.75,69.25,47.91642573,49.44025246,1.34087631,0.10434835,354628,390,0
2947,2024-06-18,6017.25,6032,6013.25,6031.25,13:51:00,11:14:00,LOD_FIRST,14.75,4,0.24512859,0.06647555,18.75,1,0,6017.25,18.75,49.44025246,47.24809157,0.2983399,0.08090574,785980,390,0
2948,2024-06-20,6040,6046.5,5995.25,6015,09:49:00,13:37:00,HOD_FIRST,6.5,44.75,0.10761589,0.74089404,51.25,2,0,6031.25,51.25,47.24809157,47.53394217,0.13757169,0.9471282,1201838,390,0
2949,2024-06-21,6004,6015.5,5988.75,6000,12:06:00,09:46:00,LOD_FIRST,11.5,15.25,0.19153897,0.25399734,26.75,1,0,6015,26.75,47.53394217,46.04937487,0.24193239,0.32082338,979414,390,0
2950,2024-06-24,6000.75,6028.25,5984.25,5984.25,10:10:00,16:00:00,HOD_FIRST,27.5,16.5,0.45827605,0.27496563,44,3,0,6000,44,46.04937487,45.90299095,0.59718509,0.35831105,1099381,390,0
2951,2024-06-25,5997,6009.5,5981.5,6005,16:00:00,13:05:00,LOD_FIRST,12.5,15.5,0.20843755,0.25846256,28,1,0,5984.25,28,45.90299095,44.62420589,0.27231341,0.33766863,860386,390,0
2952,2024-06-26,5992.75,6018.75,5986,6011.25,15:57:00,11:12:00,LOD_FIRST,26,6.75,0.43385758,0.1126361,32.75,1,0,6005,32.75,44.62420589,43.77604832,0.58264342,0.1512632,847041,390,0
2953,2024-06-27,6008.5,6024.75,5999.75,6017.75,10:16:00,14:20:00,HOD_FIRST,16.25,8.75,0.2704502,0.14562703,25,1,0,6011.25,25,43.77604832,42.43490201,0.37120756,0.19988099,955933,390,0
2954,2024-06-28,6022.5,6054.75,5980.5,5993,10:13:00,15:35:00,HOD_FIRST,32.25,42,0.53549191,0.69738481,74.25,1,0,6017.75,74.25,42.43490201,44.70740901,0.75998762,0.98975131,1398421,390,0
2955,2024-07-01,6006.75,6009.25,5974.25,6003.5,15:57:00,10:56:00,LOD_FIRST,2.5,32.5,0.04161984,0.54105798,35,3,0,5993,35,44.70740901,44.01402265,0.05591914,0.72694886,1110346,390,0
2956,2024-07-02,5985.75,6039.5,5984.75,6039.25,16:00:00,09:31:00,LOD_FIRST,53.75,1,0.897966,0.01670634,54.75,1,0,6003.5,54.75,44.01402265,44.78087818,1.22120172,0.02272003,990207,390,0
2957,2024-07-05,6062,6095.75,6055.25,6091.75,15:56:00,10:12:00,LOD_FIRST,33.75,6.75,0.55674695,0.11134939,40.5,3,0,6039.25,56.5,44.78087818,45.61795831,0.7536699,0.15073398,812952,390,0
2958,2024-07-08,6098.75,6107.25,6085,6097.25,09:52:00,14:47:00,HOD_FIRST,8.5,13.75,0.13937282,0.22545604,22.25,3,0,6091.75,22.25,45.61795831,43.94881843,0.18633013,0.30141638,730512,390,0
2959,2024-07-09,6105.75,6115.5,6098,6101.5,13:04:00,15:23:00,HOD_FIRST,9.75,7.75,0.15968554,0.12692953,17.5,1,0,6097.25,18.25,43.94881843,42.11318854,0.22184897,0.17634149,837743,390,0
2960,2024-07-10,6113,6160.25,6110,6156,16:00:00,11:02:00,LOD_FIRST,47.25,3,0.77294291,0.04907574,50.25,1,0,6101.5,58.75,42.11318854,43.30153222,1.12197631,0.07123659,909441,390,0
2961,2024-07-11,6156.25,6165.5,6099.75,6105.75,10:07:00,13:47:00,HOD_FIRST,9.25,56.5,0.15025381,0.9177665,65.75,1,0,6156,65.75,43.30153222,44.9049942,0.21361831,1.30480371,1575795,390,0
2962,2024-07-12,6115.75,6178,6112.25,6140,13:57:00,09:31:00,LOD_FIRST,62.25,3.5,1.01786371,0.05722929,65.75,1,0,6105.75,72.25,44.9049942,46.8582089,1.38626006,0.07794233,1333702,390,0
2963,2024-07-15,6160.25,6188.5,6135.75,6155.25,11:25:00,15:53:00,HOD_FIRST,28.25,24.5,0.45858528,0.39771113,52.75,3,0,6140,52.75,46.8582089,47.27905112,0.60288263,0.52285396,1415209,390,0
2964,2024-07-16,6168,6191,6160,6187.5,15:56:00,10:10:00,LOD_FIRST,23,8,0.37289235,0.12970169,31,1,0,6155.25,35.75,47.27905112,46.45554747,0.48647338,0.16920813,1212558,390,0
2965,2024-07-17,6125,6142.5,6103,6107,09:55:00,13:17:00,HOD_FIRST,17.5,22,0.28571429,0.35918367,39.5,1,0,6187.5,84.5,46.45554747,49.17300837,0.3767042,0.473571,1606236,390,0
2966,2024-07-18,6121.5,6131.5,6040,6063,10:17:00,15:15:00,HOD_FIRST,10,81.5,0.16335865,1.33137303,91.5,1,0,6107,91.5,49.17300837,52.19636491,0.2033636,1.65741334,2119023,390,0
2967,2024-07-19,6057,6074.5,6011.75,6023.5,09:42:00,13:24:00,HOD_FIRST,17.5,45.25,0.28892191,0.74706951,62.75,1,0,6063,62.75,52.19636491,52.95019599,0.33527239,0.86691861,1656461,390,0
2968,2024-07-22,6063.25,6085.75,6042.5,6079.25,14:39:00,11:42:00,LOD_FIRST,22.5,20.75,0.37108811,0.3422257,43.25,3,0,6023.5,62.25,52.95019599,53.6144677,0.42492761,0.39187768,1333584,390,0
2969,2024-07-23,6077.25,6099.5,6064.25,6068.5,11:20:00,15:57:00,HOD_FIRST,22.25,13,0.36611954,0.21391254,35.25,1,0,6079.25,35.25,53.6144677,52.30272001,0.41499992,0.24247187,1080091,390,0
2970,2024-07-24,6018.25,6021.5,5931.75,5941.5,09:32:00,15:56:00,HOD_FIRST,3.25,86.5,0.05400241,1.43729489,89.75,1,0,6068.5,136.75,52.30272001,58.33466858,0.06213826,1.65383368,1685198,390,0
2971,2024-07-25,5941.5,6003,5902.25,5911,13:11:00,10:14:00,LOD_FIRST,61.5,39.25,1.03509215,0.66060759,100.75,1,0,5941.5,100.75,58.33466858,61.36433511,1.05426158,0.67284174,2230643,390,0
2972,2024-07-26,5948.25,5998,5939.75,5969,13:30:00,09:31:00,LOD_FIRST,49.75,8.5,0.83638045,0.14289917,58.25,1,0,5911,87,61.36433511,63.19545403,0.81073151,0.13851694,1614289,390,0
2973,2024-07-29,5984,5995,5950.75,5972.75,13:14:00,11:35:00,LOD_FIRST,11,33.25,0.18382353,0.5556484,44.25,3,0,5969,44.25,63.19545403,61.84220732,0.17406315,0.52614544,1405062,390,0
2974,2024-07-30,5986,5997.25,5907.75,5942.5,09:43:00,13:03:00,HOD_FIRST,11.25,78.25,0.18793852,1.30721684,89.5,1,0,5972.75,89.5,61.84220732,63.81776394,0.18191459,1.26531706,1698706,390,0
2975,2024-07-31,6013,6058.25,5998.5,6026.25,14:52:00,09:45:00,LOD_FIRST,45.25,14.5,0.75253617,0.24114419,59.75,1,0,5942.5,115.75,63.81776394,67.52720937,0.70905023,0.22720946,1614852,390,0
2976,2024-08-01,6047.75,6070.5,5914.5,5950.5,09:46:00,14:50:00,HOD_FIRST,22.75,133.25,0.37617296,2.20329875,156,1,0,6026.25,156,67.52720937,73.84669441,0.33690123,1.97327864,2242151,390,0
2977,2024-08-02,5874.25,5887,5801.5,5846,09:42:00,11:23:00,HOD_FIRST,12.75,72.75,0.21704898,1.23845597,85.5,1,0,5950.5,149,73.84669441,79.21478767,0.17265499,0.98514904,2471907,390,0
2978,2024-08-05,5629.25,5749.25,5615.75,5688.5,12:30:00,09:31:00,LOD_FIRST,120,13.5,2.1317227,0.2398188,133.5,3,0,5846,230.25,79.21478767,90.00301712,1.51486867,0.17042273,2186946,390,0
2979,2024-08-06,5705,5811.75,5691.5,5734.5,14:50:00,09:47:00,LOD_FIRST,106.75,13.5,1.87116564,0.23663453,120.25,1,0,5688.5,123.25,90.00301712,92.37780161,1.18607135,0.14999497,1557527,390,0
